City Code;City Name;Registered Voters;Issued Ballots;Valid Votes;Občanská demokratická strana;Řád národa - Vlastenecká unie;CESTA ODPOVĚDNÉ SPOLEČNOSTI;Česká str.sociálně demokrat.;Radostné Česko;STAROSTOVÉ A NEZÁVISLÍ;Komunistická str.Čech a Moravy;Strana zelených;ROZUMNÍ-stop migraci,diktát.EU;Strana svobodných občanů;Blok proti islam.-Obran.domova;Občanská demokratická aliance;Česká pirátská strana;Unie H.A.V.E.L.;Referendum o Evropské unii;TOP 09;ANO 2011;Dobrá volba 2016;SPR-Republ.str.Čsl. M.Sládka;Křesť.demokr.unie-Čs.str.lid.;Česká strana národně sociální;REALISTÉ;SPORTOVCI;Dělnic.str.sociální spravedl.;Svob.a př.dem.-T.Okamura (SPD);Strana Práv Občanů
540323;Chotilsko;379;231;229;1;33;14,41;2;3;1,31;3;2;0,87;4;6;2,62;6;0;0,00;7;17;7,42;8;16;6,98;9;3;1,31;10;2;0,87;12;1;0,43;13;0;0,00;14;0;0,00;15;37;16,15;17;0;0,00;19;0;0,00;20;10;4,36;21;72;31,44;22;1;0,43;23;0;0,00;24;5;2,18;25;0;0,00;26;2;0,87;27;2;0,87;28;0;0,00;29;17;7,42;30;0;0,00
564249;Chrást;178;107;107;1;9;8,41;2;0;0,00;3;0;0,00;4;14;13,08;6;0;0,00;7;11;10,28;8;11;10,28;9;2;1,86;10;3;2,80;12;2;1,86;13;0;0,00;14;0;0,00;15;11;10,28;17;0;0,00;19;0;0,00;20;3;2,80;21;21;19,62;22;0;0,00;23;0;0,00;24;3;2,80;25;0;0,00;26;1;0,93;27;0;0,00;28;0;0,00;29;16;14,95;30;0;0,00
540358;Chraštice;209;146;146;1;19;13,01;2;1;0,68;3;0;0,00;4;13;8,90;6;0;0,00;7;8;5,47;8;5;3,42;9;0;0,00;10;1;0,68;12;0;0,00;13;0;0,00;14;0;0,00;15;23;15,75;17;0;0,00;19;0;0,00;20;11;7,53;21;49;33,56;22;0;0,00;23;0;0,00;24;7;4,79;25;0;0,00;26;0;0,00;27;0;0,00;28;0;0,00;29;9;6,16;30;0;0,00
540374;Jablonná;332;213;213;1;12;5,63;2;0;0,00;3;0;0,00;4;10;4,69;6;0;0,00;7;16;7,51;8;33;15,49;9;5;2,34;10;4;1,87;12;1;0,46;13;0;0,00;14;0;0,00;15;21;9,85;17;0;0,00;19;0;0,00;20;8;3,75;21;73;34,27;22;0;0,00;23;0;0,00;24;4;1,87;25;0;0,00;26;0;0,00;27;0;0,00;28;0;0,00;29;25;11,73;30;1;0,46
540391;Jesenice;442;277;276;1;23;8,33;2;0;0,00;3;0;0,00;4;23;8,33;6;1;0,36;7;34;12,31;8;15;5,43;9;0;0,00;10;3;1,08;12;9;3,26;13;1;0,36;14;0;0,00;15;35;12,68;17;0;0,00;19;0;0,00;20;12;4,34;21;79;28,62;22;0;0,00;23;0;0,00;24;15;5,43;25;0;0,00;26;0;0,00;27;1;0,36;28;0;0,00;29;25;9,05;30;0;0,00
540404;Jince;1698;970;965;1;65;6,73;2;5;0,51;3;2;0,20;4;57;5,90;6;2;0,20;7;41;4,24;8;206;21,34;9;27;2,79;10;6;0,62;12;25;2,59;13;4;0,41;14;4;0,41;15;87;9,01;17;1;0,10;19;2;0,20;20;33;3,41;21;260;26,94;22;0;0,00;23;2;0,20;24;22;2,27;25;0;0,00;26;4;0,41;27;3;0,31;28;5;0,51;29;96;9,94;30;6;0,62
540439;Kamýk nad Vltavou;741;481;476;1;47;9,87;2;0;0,00;3;0;0,00;4;23;4,83;6;0;0,00;7;123;25,84;8;37;7,77;9;8;1,68;10;6;1,26;12;5;1,05;13;1;0,21;14;1;0,21;15;42;8,82;17;0;0,00;19;0;0,00;20;19;3,99;21;107;22,47;22;1;0,21;23;0;0,00;24;13;2,73;25;0;0,00;26;3;0,63;27;2;0,42;28;0;0,00;29;38;7,98;30;0;0,00
540447;Klučenice;394;266;255;1;26;10,19;2;1;0,39;3;0;0,00;4;23;9,01;6;0;0,00;7;17;6,66;8;18;7,05;9;2;0,78;10;1;0,39;12;3;1,17;13;0;0,00;14;0;0,00;15;21;8,23;17;0;0,00;19;0;0,00;20;7;2,74;21;65;25,49;22;0;0,00;23;0;0,00;24;36;14,11;25;0;0,00;26;0;0,00;27;0;0,00;28;0;0,00;29;35;13,72;30;0;0,00
598461;Kňovice;261;162;160;1;11;6,87;2;0;0,00;3;0;0,00;4;9;5,62;6;0;0,00;7;30;18,75;8;8;5,00;9;1;0,62;10;3;1,87;12;2;1,25;13;0;0,00;14;0;0,00;15;19;11,87;17;0;0,00;19;1;0,62;20;5;3,12;21;54;33,75;22;0;0,00;23;0;0,00;24;8;5,00;25;0;0,00;26;0;0,00;27;0;0,00;28;0;0,00;29;9;5,62;30;0;0,00
599204;Korkyně;95;74;74;1;8;10,81;2;0;0,00;3;0;0,00;4;4;5,40;6;0;0,00;7;6;8,10;8;6;8,10;9;4;5,40;10;0;0,00;12;1;1,35;13;0;0,00;14;0;0,00;15;11;14,86;17;1;1,35;19;0;0,00;20;5;6,75;21;23;31,08;22;0;0,00;23;0;0,00;24;1;1,35;25;0;0,00;26;0;0,00;27;0;0,00;28;0;0,00;29;4;5,40;30;0;0,00
